date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:55:34	168084/168084	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:34%20GMT	https://www.ciklum.com/services/agentic-automation-services/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/agentic-automation-services/index.html	(from https://www.ciklum.com/)
02:55:34	1362/1362	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-552%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_7253691.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_7253691.png	(from https://www.ciklum.com/)
02:55:35	1067/1067	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-42b%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_8057761.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_8057761.png	(from https://www.ciklum.com/)
02:55:35	915/915	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-393%22	https://www.ciklum.com/wp-content/uploads/2025/10/exp-icon-3-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/exp-icon-3-1.png	(from https://www.ciklum.com/)
02:55:35	1711/1711	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-6af%22	https://www.ciklum.com/wp-content/uploads/2025/10/exp-icon-4-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/exp-icon-4-1.png	(from https://www.ciklum.com/)
02:55:35	153188/153188	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:35%20GMT	https://www.ciklum.com/services/cloud-platforms/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/cloud-platforms/index.html	(from https://www.ciklum.com/)
02:55:35	5296/5296	---M--	200	added ('OK')	image/png	etag:%2268f223a4-14b0%22	https://www.ciklum.com/wp-content/uploads/2025/10/prod-mgmt.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/prod-mgmt.png	(from https://www.ciklum.com/)
02:55:35	1824/1824	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-720%22	https://www.ciklum.com/wp-content/uploads/2025/10/exp-icon-2-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/exp-icon-2-1.png	(from https://www.ciklum.com/)
02:55:36	1373/1373	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-55d%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_4429516.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_4429516.png	(from https://www.ciklum.com/)
02:55:36	1744/1744	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-6d0%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_4729618.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_4729618.png	(from https://www.ciklum.com/)
02:55:36	1581/1581	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-62d%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_6771715-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_6771715-1.png	(from https://www.ciklum.com/)
02:55:36	157618/157618	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:36%20GMT	https://www.ciklum.com/services/data-analytics/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/data-analytics/index.html	(from https://www.ciklum.com/)
02:55:37	1542/1542	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-606%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_9126189-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_9126189-1.png	(from https://www.ciklum.com/)
02:55:37	1494/1494	---M--	200	added ('OK')	image/png	etag:%2268ef9b48-5d6%22	https://www.ciklum.com/wp-content/uploads/2025/10/XMLID_786_.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/XMLID_786_.png	(from https://www.ciklum.com/)
02:55:37	159596/159596	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:37%20GMT	https://www.ciklum.com/services/ai-enabled-engineering/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/ai-enabled-engineering/index.html	(from https://www.ciklum.com/)
02:55:37	1005/1005	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-3ed%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_9251990.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_9251990.png	(from https://www.ciklum.com/)
02:55:37	1674/1674	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-68a%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_5157311-2.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_5157311-2.png	(from https://www.ciklum.com/)
02:55:38	1578/1578	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-62a%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_10472747-4.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_10472747-4.png	(from https://www.ciklum.com/)
02:55:38	1492/1492	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-5d4%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_7486594.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_7486594.png	(from https://www.ciklum.com/)
02:55:38	1912/1912	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-778%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_6581908-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_6581908-1.png	(from https://www.ciklum.com/)
02:55:38	149314/149314	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:38%20GMT	https://www.ciklum.com/services/solution-discovery/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/solution-discovery/index.html	(from https://www.ciklum.com/)
02:55:38	1692/1692	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-69c%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_10433935.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_10433935.png	(from https://www.ciklum.com/)
02:55:39	1276/1276	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-4fc%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_7863402.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_7863402.png	(from https://www.ciklum.com/)
02:55:39	1572/1572	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-624%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_6582496.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_6582496.png	(from https://www.ciklum.com/)
02:55:39	1564/1564	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-61c%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_10472868-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_10472868-1.png	(from https://www.ciklum.com/)
02:55:39	156966/156966	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:39%20GMT	https://www.ciklum.com/services/software-architecture-services/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/software-architecture-services/index.html	(from https://www.ciklum.com/)
02:55:39	751/751	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-2ef%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_4183351.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_4183351.png	(from https://www.ciklum.com/)
02:55:40	1395/1395	---M--	200	added ('OK')	image/png	etag:%2268ef9b33-573%22	https://www.ciklum.com/wp-content/uploads/2025/10/bigdata.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/bigdata.png	(from https://www.ciklum.com/)
02:55:40	985/985	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-3d9%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_7009962-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_7009962-1.png	(from https://www.ciklum.com/)
02:55:40	151078/151078	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:40%20GMT	https://www.ciklum.com/services/scaled-agile-delivery/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/scaled-agile-delivery/index.html	(from https://www.ciklum.com/)
02:55:40	1208/1208	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-4b8%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_8093780-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_8093780-1.png	(from https://www.ciklum.com/)
02:55:40	1962/1962	---M--	200	added ('OK')	image/png	etag:%2268ef9b39-7aa%22	https://www.ciklum.com/wp-content/uploads/2025/10/fi_5154056-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/fi_5154056-1.png	(from https://www.ciklum.com/)
02:55:41	969/969	---M--	200	added ('OK')	image/png	etag:%2268ef9b3c-3c9%22	https://www.ciklum.com/wp-content/uploads/2025/10/ind-icon-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/ind-icon-1.png	(from https://www.ciklum.com/)
02:55:41	1129/1129	---M--	200	added ('OK')	image/png	etag:%2268ef9b3c-469%22	https://www.ciklum.com/wp-content/uploads/2025/10/ind-icon-2.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/ind-icon-2.png	(from https://www.ciklum.com/)
02:55:41	1173/1173	---M--	200	added ('OK')	image/png	etag:%2268ef9b3b-495%22	https://www.ciklum.com/wp-content/uploads/2025/10/Group-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Group-1.png	(from https://www.ciklum.com/)
02:55:41	151565/151565	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:41%20GMT	https://www.ciklum.com/services/digital-assurance-services/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/digital-assurance-services/index.html	(from https://www.ciklum.com/)
02:55:41	1176/1176	---M--	200	added ('OK')	image/png	etag:%2268ef9b3c-498%22	https://www.ciklum.com/wp-content/uploads/2025/10/ind-icon-4.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/ind-icon-4.png	(from https://www.ciklum.com/)
02:55:42	1109/1109	---M--	200	added ('OK')	image/png	etag:%2268ef9b32-455%22	https://www.ciklum.com/wp-content/uploads/2025/10/auto.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/auto.png	(from https://www.ciklum.com/)
02:55:42	1017/1017	---M--	200	added ('OK')	image/png	etag:%2268ef9b3c-3f9%22	https://www.ciklum.com/wp-content/uploads/2025/10/ind-icon-5.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/ind-icon-5.png	(from https://www.ciklum.com/)
02:55:42	387124/387124	---M--	200	added ('OK')	video/mp4	etag:%2268ef9ab2-5e834%22	https://www.ciklum.com/wp-content/themes/ciklum/assets/video/neon-glow.mp4	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/themes/ciklum/assets/video/neon-glow.mp4	(from https://www.ciklum.com/)
02:55:42	158588/158588	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:42%20GMT	https://www.ciklum.com/services/runops/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/runops/index.html	(from https://www.ciklum.com/)
02:55:43	10223/10223	---M--	200	added ('OK')	image/png	etag:%2268ef9ab1-27ef%22	https://www.ciklum.com/wp-content/themes/ciklum/assets/img/ciklum-white-big.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/themes/ciklum/assets/img/ciklum-white-big.png	(from https://www.ciklum.com/)
02:55:43	142416/142416	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:43%20GMT	https://www.ciklum.com/services/ai-assisted-legacy-refactor/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/ai-assisted-legacy-refactor/index.html	(from https://www.ciklum.com/)
02:55:43	18458/18458	---M--	200	added ('OK')	image/png	etag:%2268ef9b44-481a%22	https://www.ciklum.com/wp-content/uploads/2025/10/santander.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/santander.png	(from https://www.ciklum.com/)
02:55:43	161503/161503	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:43%20GMT	https://www.ciklum.com/services/enterprise-ready-ai-by-ciklum/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/enterprise-ready-ai-by-ciklum/index.html	(from https://www.ciklum.com/)
02:55:43	16470/16470	---M--	200	added ('OK')	image/png	etag:%2268ef9b48-4056%22	https://www.ciklum.com/wp-content/uploads/2025/10/TUI_Group.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/TUI_Group.png	(from https://www.ciklum.com/)
02:55:43	155364/155364	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:43%20GMT	https://www.ciklum.com/services/ux-services/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/ux-services/index.html	(from https://www.ciklum.com/)
02:55:43	13757/13757	---M--	200	added ('OK')	image/png	etag:%2268ef9b42-35bd%22	https://www.ciklum.com/wp-content/uploads/2025/10/pg.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/pg.png	(from https://www.ciklum.com/)
02:55:44	15679/15679	---M--	200	added ('OK')	image/png	etag:%2268ef9b42-3d3f%22	https://www.ciklum.com/wp-content/uploads/2025/10/Panasonic.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Panasonic.png	(from https://www.ciklum.com/)
02:55:44	10682/10682	---M--	200	added ('OK')	image/png	etag:%2268ef9b32-29ba%22	https://www.ciklum.com/wp-content/uploads/2025/10/akamai-Logo.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/akamai-Logo.png	(from https://www.ciklum.com/)
02:55:44	67139/67139	---M--	200	added ('OK')	image/png	etag:%2268ef9b33-10643%22	https://www.ciklum.com/wp-content/uploads/2025/10/Canaery.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Canaery.png	(from https://www.ciklum.com/)
02:55:44	22366/22366	---M--	200	added ('OK')	image/png	etag:%2268ef9b34-575e%22	https://www.ciklum.com/wp-content/uploads/2025/10/CreatePay_Logo_CMYK_Black-scaled-1.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/CreatePay_Logo_CMYK_Black-scaled-1.png	(from https://www.ciklum.com/)
02:55:44	158482/158482	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:44%20GMT	https://www.ciklum.com/services/ux-ui-services/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/ux-ui-services/index.html	(from https://www.ciklum.com/)
02:55:45	46885/46885	---M--	200	added ('OK')	image/png	etag:%2268ef9b37-b725%22	https://www.ciklum.com/wp-content/uploads/2025/10/Duracell.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Duracell.png	(from https://www.ciklum.com/)
02:55:45	35458/35458	---M--	200	added ('OK')	image/png	etag:%2268ef9b38-8a82%22	https://www.ciklum.com/wp-content/uploads/2025/10/etoro-scaled.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/etoro-scaled.png	(from https://www.ciklum.com/)
02:55:45	23110/23110	---M--	200	added ('OK')	image/png	etag:%2268ef9b3d-5a46%22	https://www.ciklum.com/wp-content/uploads/2025/10/Inspired-Education.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Inspired-Education.png	(from https://www.ciklum.com/)
02:55:45	54835/54835	---M--	200	added ('OK')	image/png	etag:%2268ef9b3d-d633%22	https://www.ciklum.com/wp-content/uploads/2025/10/JLL.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/JLL.png	(from https://www.ciklum.com/)
02:55:45	155077/155077	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:45%20GMT	https://www.ciklum.com/services/product-discovery/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/product-discovery/index.html	(from https://www.ciklum.com/)
02:55:46	9892/9892	---M--	200	added ('OK')	image/png	etag:%2268ef9b3e-26a4%22	https://www.ciklum.com/wp-content/uploads/2025/10/just-eat.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/just-eat.png	(from https://www.ciklum.com/)
02:55:46	155761/155761	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:46%20GMT	https://www.ciklum.com/services/product-management/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/product-management/index.html	(from https://www.ciklum.com/)
02:55:46	18379/18379	---M--	200	added ('OK')	image/png	etag:%2268ef9b42-47cb%22	https://www.ciklum.com/wp-content/uploads/2025/10/Peek-Cloppenburg-scaled.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Peek-Cloppenburg-scaled.png	(from https://www.ciklum.com/)
02:55:46	156841/156841	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:46%20GMT	https://www.ciklum.com/services/ai-incubator/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/ai-incubator/index.html	(from https://www.ciklum.com/)
02:55:46	98686/98686	---M--	200	added ('OK')	image/png	etag:%2268ef9b44-1817e%22	https://www.ciklum.com/wp-content/uploads/2025/10/Saab.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Saab.png	(from https://www.ciklum.com/)
02:55:47	44814/44814	---M--	200	added ('OK')	image/png	etag:%2268ef9b45-af0e%22	https://www.ciklum.com/wp-content/uploads/2025/10/Stena.png	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/Stena.png	(from https://www.ciklum.com/)
02:55:47	156115/156115	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Jan%202026%2001:55:46%20GMT	https://www.ciklum.com/services/conversational-ai/	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/services/conversational-ai/index.html	(from https://www.ciklum.com/)
02:55:47	2356/2356	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268ef9b38-934%22	https://www.ciklum.com/wp-content/uploads/2025/10/f-icon-1-1.svg	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/f-icon-1-1.svg	(from https://www.ciklum.com/)
02:55:47	4449/4449	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2268ef9b38-1161%22	https://www.ciklum.com/wp-content/uploads/2025/10/f-icon-2.svg	D:/template/front%20lowel/front%20lllowel/www.ciklum.com/wp-content/uploads/2025/10/f-icon-2.svg	(from https://www.ciklum.com/)
