platform,title,url,query,page,date_scraped,extraction_method,estimated_salary_boost,demand_level,roi_score,score_breakdown,skill_category
Udemy,Complete Full Stack Web Development Bootcamp - AI Integrated,https://www.udemy.com/course/complete-full-stack-web-development-bootcamp/,javascript web development,2,2026-02-26T02:56:52.545929,fallback_html_parse,,,95.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 45.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,Web Development | HTML | CSS | JavaScript | jQuery | NodeJS,https://www.udemy.com/course/ui-technologies-indepth/,javascript web development,2,2026-02-26T02:56:52.546038,fallback_html_parse,22000.0,very_high,77.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript
Udemy,Modern Web Design Beginners HTML CSS JavaScript 25+ Projects,https://www.udemy.com/course/modern-web-design/,javascript web development,2,2026-02-26T02:56:52.546108,fallback_html_parse,22000.0,very_high,77.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript
Udemy,Node.js- Beginner to Advance course with projects,https://www.udemy.com/course/nodejs-backend/,javascript web development,2,2026-02-26T02:56:52.546172,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",general
Udemy,Crash Course: Build a Full-Stack Web App in a Weekend!,https://www.udemy.com/course/full-stack-crash-course/,javascript web development,2,2026-02-26T02:56:52.546327,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,The Complete Web Development Masterclass 2026,https://www.udemy.com/course/javascript-front-end-web-development-with-javascript/,javascript web development,2,2026-02-26T02:56:52.546400,fallback_html_parse,,,80.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,Modern HTML & CSS From The Beginning 2.0,https://www.udemy.com/course/modern-html-css-from-the-beginning/,javascript web development,2,2026-02-26T02:56:52.546471,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",general
Udemy,"Complete Web Development: React 18, HTML, Vue.js, PHP, MySQL",https://www.udemy.com/course/web-development-html5-css3-php-oop-and-mysql-database/,javascript web development,2,2026-02-26T02:56:52.546543,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"Full Stack Web Development with React,React Native,Bootstrap",https://www.udemy.com/course/full-web-development-course-html-css-boostrap-and-react/,javascript web development,2,2026-02-26T02:56:52.546609,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Modern JavaScript From The Beginning 2.0 (Just Updated),https://www.udemy.com/course/modern-javascript-from-the-beginning/,javascript web development,2,2026-02-26T02:56:52.546699,fallback_html_parse,22000.0,very_high,77.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript
Udemy,The Modern Javascript Bootcamp Course,https://www.udemy.com/course/javascript-beginners-complete-tutorial/,javascript web development,2,2026-02-26T02:56:52.546776,fallback_html_parse,22000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript
Udemy,"Web Development: HTML, CSS, JavaScript, Bootstrap, React JS",https://www.udemy.com/course/full-stack-web-development-html-css-javascript-bootstrap-react-js/,javascript web development,2,2026-02-26T02:56:52.546843,fallback_html_parse,22000.0,very_high,77.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript
Udemy,"Modern Web Development with JavaScript, jQuery & TypeScript",https://www.udemy.com/course/modern-web-development-with-javascript-jquery-typescript/,javascript web development,2,2026-02-26T02:56:52.546909,fallback_html_parse,22000.0,very_high,77.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 27.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",javascript
Udemy,The Complete Full Stack Web Development Masterclass 2026,https://www.udemy.com/course/the-complete-full-stack-web-development-masterclass-2026/,javascript web development,2,2026-02-26T02:56:52.546974,fallback_html_parse,,,80.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 30.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,"The Ultimate React Course 2025: React, Next.js, Redux & More",https://www.udemy.com/course/the-ultimate-react-course/,react frontend,1,2026-02-26T02:57:49.205047,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Complete React and NextJS course with AI powered Projects,https://www.udemy.com/course/complete-react-and-nextjs-course-with-ai-powered-projects/,react frontend,1,2026-02-26T02:57:49.205384,fallback_html_parse,24000.0,very_high,96.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 20.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"React - The Complete Guide (incl. Next.js, Redux)",https://www.udemy.com/course/react-the-complete-guide-incl-redux/,react frontend,1,2026-02-26T02:57:49.205504,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,The Complete Full-Stack Web Development Bootcamp,https://www.udemy.com/course/the-complete-web-development-bootcamp/,react frontend,1,2026-02-26T02:57:49.205614,fallback_html_parse,,,75.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,Modern React From The Beginning,https://www.udemy.com/course/modern-react-from-the-beginning/,react frontend,1,2026-02-26T02:57:49.205756,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React JS- Complete Guide for Frontend Web Development,https://www.udemy.com/course/react-js-a-complete-guide-for-frontend-web-development/,react frontend,1,2026-02-26T02:57:49.205858,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Microfrontends with React: A Complete Developer's Guide,https://www.udemy.com/course/microfrontend-course/,react frontend,1,2026-02-26T02:57:49.206023,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Complete web development course,https://www.udemy.com/course/web-dev-master/,react frontend,1,2026-02-26T02:57:49.206210,fallback_html_parse,,,50.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 0.0, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",programming
Udemy,React & TypeScript - The Practical Guide,https://www.udemy.com/course/react-typescript-the-practical-guide/,react frontend,1,2026-02-26T02:57:49.206319,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Next.js & React - The Complete Guide,https://www.udemy.com/course/nextjs-react-the-complete-guide/,react frontend,1,2026-02-26T02:57:49.206395,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,React Native - The Practical Guide,https://www.udemy.com/course/react-native-the-practical-guide/,react frontend,1,2026-02-26T02:57:49.206463,fallback_html_parse,24000.0,very_high,94.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 18.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,Modern React with Redux,https://www.udemy.com/course/react-redux/,react frontend,1,2026-02-26T02:57:49.206545,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,100 Hours Web Development Bootcamp - Build 23 React Projects,https://www.udemy.com/course/the-web-dev-bootcamp/,react frontend,1,2026-02-26T02:57:49.206681,fallback_html_parse,24000.0,very_high,100.0,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 25.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
Udemy,"Complete React, Next.js & TypeScript Projects Course 2025",https://www.udemy.com/course/react-tutorial-and-projects-course/,react frontend,1,2026-02-26T02:57:49.206810,fallback_html_parse,24000.0,very_high,76.4,"{'base_score': 30.0, 'demand_score': 0.0, 'skill_category_score': 26.4, 'keyword_score': 0.0, 'engagement_score': 0.0, 'provider_score': 0.0, 'price_value_score': 20}",react
